iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
66,-0.24179545175100925,35,743,325,2.0794415416798357,0.24934198470763994,0.2495492903947629,0.24907093597615185,0.2520377889214457,0.31891653617092447,0.31891653617092447,0.31891653617092447,0.31891653617092447
67,-0.22192231773150106,35,748,328,2.0794415416798357,0.24758584696424288,0.25044945622599496,0.25310640578699073,0.24885829102277157,0.3379516062287059,0.3379516062287059,0.3379516062287059,0.3379516062287059
68,-0.13165441477290618,35,753,332,2.0794415416798357,0.24378674445035586,0.25337582908737644,0.25490827820302064,0.2479291482592444,0.36370176959606065,0.36370176959606065,0.36370176959606065,0.36370176959606065
69,-0.09987504853047632,35,758,335,2.0794415416798357,0.24520954399772724,0.25589329374021824,0.25571093147929597,0.24318623078275808,0.3781410379743623,0.3781410379743623,0.3781410379743623,0.3781410379743623
70,-0.06291534039490218,35,763,338,2.0794415416798357,0.24868617071658716,0.2566561027474799,0.25190090147054495,0.24275682506538623,0.419565193687871,0.419565193687871,0.419565193687871,0.419565193687871
71,-0.03741471163873276,35,768,341,2.0794415416798357,0.25103450132789223,0.2535885320503238,0.25053349086118076,0.24484347576060192,0.4747273405208048,0.4747273405208048,0.4747273405208048,0.4747273405208048
72,-0.10527306821569407,35,773,345,2.0794415416798357,0.24928933928773,0.25485550286823583,0.25259546628665347,0.24325969155737998,0.43345459467207503,0.43345459467207503,0.43345459467207503,0.43345459467207503
73,-0.06415853264610369,35,778,349,2.0794415416798357,0.24667086413318473,0.25516168290608326,0.25320896510735247,0.24495848785337945,0.4113429257057549,0.4113429257057549,0.4113429257057549,0.4113429257057549
74,-0.18865109830274898,35,783,353,2.0794415416798357,0.24750986529709318,0.25561716170264587,0.2509298776696419,0.24594309533061948,0.4313888160938397,0.4313888160938397,0.4313888160938397,0.4313888160938397
75,-0.09000809593953422,35,788,356,2.0794415416798357,0.24874196870710782,0.2499269543369217,0.25293999245693133,0.24839108449904063,0.4237707450020309,0.4237707450020309,0.4237707450020309,0.4237707450020309
76,-0.09757784927830995,35,793,359,2.0794415416798357,0.2467836172812473,0.25009214386003403,0.2562721655568275,0.24685207330189193,0.4319235559931388,0.4319235559931388,0.4319235559931388,0.4319235559931388
77,-0.11681680162057499,35,798,362,2.0794415416798357,0.24431702372175526,0.2592982048781263,0.25037875033363083,0.24600602106648692,0.4235430186589646,0.4235430186589646,0.4235430186589646,0.4235430186589646
78,-0.1882680511644161,35,803,365,2.0794415416798357,0.24126724987240936,0.25818394293597746,0.2529795408393327,0.24756926635228288,0.4446367927478648,0.4446367927478648,0.4446367927478648,0.4446367927478648
79,-0.17679016274844989,36,807,368,2.302585092994046,0.24271989936352392,0.2571867554256631,0.2539472307596467,0.24614611445116677,0.4656657970884078,0.4656657970884078,0.4656657970884078,0.4656657970884078
