iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
77,-0.22599197472657995,32,260,458,1.6094379124341005,0.25073268969141466,0.25624404991634697,0.2511885743662396,0.2418346860259998,0.4094586423952011,0.4094586423952011,0.4094586423952011,0.4094586423952011
78,-0.23638772838905692,32,261,460,1.6094379124341005,0.248362706878349,0.2567069260066961,0.2506262334322323,0.24430413368272227,0.4032517684203022,0.4032517684203022,0.4032517684203022,0.4032517684203022
79,-0.16788816835354983,32,261,463,1.6094379124341005,0.24466563655319995,0.2583427329432261,0.2501233624458903,0.24686826805768228,0.3919074196918921,0.3919074196918921,0.3919074196918921,0.3919074196918921
80,-0.19335921776767687,32,262,467,1.6094379124341005,0.24618526069665847,0.25517956527268154,0.24719841889125696,0.2514367551394019,0.3791188359143665,0.3791188359143665,0.3791188359143665,0.3791188359143665
81,-0.16760787569074198,32,262,468,1.6094379124341005,0.24859785616404492,0.25046804761519764,0.24761404624564723,0.2533200499751107,0.3857912896583343,0.3857912896583343,0.3857912896583343,0.3857912896583343
82,-0.09080461087521315,32,264,471,1.6094379124341005,0.2525597252965411,0.24964711942824058,0.2423758701853407,0.2554172850898775,0.37303061422709627,0.37303061422709627,0.37303061422709627,0.37303061422709627
83,-0.10766965036881249,33,268,474,1.7429693050586228,0.24893023109881932,0.2556120852186205,0.24514265962676024,0.2503150240557985,0.3663320059132425,0.3663320059132425,0.3663320059132425,0.3663320059132425
84,-0.11204106995779058,33,271,478,1.7429693050586228,0.2477864992231365,0.2625570836313952,0.2452422844186079,0.2444141327268603,0.3916470856961862,0.3916470856961862,0.3916470856961862,0.3916470856961862
85,-0.11287331224506644,33,274,481,1.7429693050586228,0.24718123173629705,0.26222169747071783,0.2462818996051363,0.24431517118784885,0.377246073072788,0.377246073072788,0.377246073072788,0.377246073072788
86,-0.0004930747678334957,33,277,485,1.7429693050586228,0.24667494769506457,0.2588531259898203,0.24869393765701892,0.245777988658095,0.3842887292687528,0.3842887292687528,0.3842887292687528,0.3842887292687528
87,0.0039765205753769465,33,280,488,1.7429693050586228,0.24424572141786524,0.2600951689556949,0.24859990113830677,0.2470592084881328,0.41753610844069156,0.41753610844069156,0.41753610844069156,0.41753610844069156
88,0.08771826051460932,33,282,490,1.7429693050586228,0.2473674027923039,0.2591605468451124,0.2489024812740198,0.2445695690885649,0.4300032603309517,0.4300032603309517,0.4300032603309517,0.4300032603309517
89,-0.00738430976380155,33,285,493,1.7429693050586228,0.24920386344918927,0.2560057927543154,0.25163227085969253,0.24315807293680464,0.440820063314637,0.440820063314637,0.440820063314637,0.440820063314637
