iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
52,-0.02682691554206037,69,1004,1264,1.1711829815029449,0.2512643342794784,0.2467294388562534,0.24867675146118867,0.2533294754030757,0.36687693028249346,0.36687693028249346,0.36687693028249346,0.36687693028249346
53,-0.10126063974671286,70,1017,1282,1.203972804325936,0.25094647815428445,0.24695278138771382,0.24940433286531197,0.252696407592687,0.37938214951505034,0.37938214951505034,0.37938214951505034,0.37938214951505034
54,-0.12077162387599656,70,1026,1296,1.203972804325936,0.2490401936163701,0.24642058731743688,0.2518413537961433,0.2526978652700492,0.3854969104731531,0.3854969104731531,0.3854969104731531,0.3854969104731531
55,-0.12513943720531706,70,1039,1316,1.203972804325936,0.24751309893087983,0.24681237578772774,0.251794291401445,0.2538802338799444,0.4013446878314505,0.4013446878314505,0.4013446878314505,0.4013446878314505
56,-0.0968417153387236,70,1052,1333,1.203972804325936,0.24762296083763521,0.24650068129669792,0.249838937394221,0.2560374204714443,0.4210275585566571,0.4210275585566571,0.4210275585566571,0.4210275585566571
57,-0.07870812101807374,70,1064,1352,1.203972804325936,0.2491825517821906,0.24699917460915832,0.24890101334976586,0.25491726025888534,0.4093196058662509,0.4093196058662509,0.4093196058662509,0.4093196058662509
58,-0.03379150966317216,70,1079,1371,1.203972804325936,0.251354637820385,0.24597564045049602,0.2497094404994998,0.2529602812296199,0.4312748724470411,0.4312748724470411,0.4312748724470411,0.4312748724470411
59,-0.030983714677473077,70,1094,1389,1.203972804325936,0.25090476084596647,0.24538680225146864,0.2507331630623246,0.25297527384024204,0.40437182560893103,0.40437182560893103,0.40437182560893103,0.40437182560893103
60,0.01335890157258536,70,1106,1407,1.203972804325936,0.25204632230830376,0.24379569212643162,0.2518293569862416,0.25232862857902183,0.40519314248851807,0.40519314248851807,0.40519314248851807,0.40519314248851807
61,-0.09547643572803144,70,1118,1425,1.203972804325936,0.25227595749166304,0.2450871685776157,0.252218893990998,0.2504179799397201,0.38424710166971554,0.38424710166971554,0.38424710166971554,0.38424710166971554
62,-0.00952968389337154,70,1132,1446,1.203972804325936,0.25321542938434555,0.24646354593278,0.2524159981408503,0.24790502654202543,0.3589898288070954,0.3589898288070954,0.3589898288070954,0.3589898288070954
63,-0.049156158281844886,70,1144,1464,1.203972804325936,0.25243682288824176,0.24698213387642154,0.2521757419462934,0.24840530128904145,0.35087777347303534,0.35087777347303534,0.35087777347303534,0.35087777347303534
64,-0.04657064581201919,70,1154,1480,1.203972804325936,0.25209706877954063,0.24676247030293832,0.2521559447920048,0.2489845161255152,0.35814901628077433,0.35814901628077433,0.35814901628077433,0.35814901628077433
65,-0.12289721454230959,70,1169,1499,1.203972804325936,0.24942362681357674,0.24926302095234118,0.25302918212772924,0.24828417010635223,0.34187243465205625,0.34187243465205625,0.34187243465205625,0.34187243465205625
