iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_neighbours,layer_interdependences_religion,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_neighbours,layer_polarisations_religion,layer_polarisations_cultural
38,-0.08825643649683297,13,888,777,0.3011050927839216,0.18987036666411372,0.20735714264275318,0.20813871942231346,0.1988609262252917,0.19577284504554296,0.46513727393163273,0.46513727393163273,0.46513727393163273,0.46513727393163273,0.46513727393163273
39,-0.06889691122236762,13,909,789,0.3011050927839216,0.18950880198071068,0.20778651656419905,0.20844464198482213,0.19876367614899457,0.19549636332128648,0.45471166915238503,0.45471166915238503,0.45471166915238503,0.45471166915238503,0.45471166915238503
40,-0.054942334121244475,14,929,802,0.3285040669720361,0.1904800927228625,0.2080768588404258,0.20695339553092418,0.19937005795407883,0.1951195949517281,0.48889230999447414,0.48889230999447414,0.48889230999447414,0.48889230999447414,0.48889230999447414
41,0.02347467803973567,14,951,816,0.3285040669720361,0.1888180250583438,0.20751526055402847,0.20627487972120753,0.199327178918836,0.19806465574760246,0.4295853022346631,0.4295853022346631,0.4295853022346631,0.4295853022346631,0.4295853022346631
42,0.04654695914889074,14,973,830,0.3285040669720361,0.18889496777143924,0.20655874041850986,0.2071292374233118,0.20032343440551567,0.19709361998124358,0.39892430439778487,0.39892430439778487,0.39892430439778487,0.39892430439778487,0.39892430439778487
43,-0.013918034328501605,14,996,846,0.3285040669720361,0.19053839420696805,0.20567465038246446,0.208654723130364,0.19885818511713743,0.19627404716308486,0.4126841653796241,0.4126841653796241,0.4126841653796241,0.4126841653796241,0.4126841653796241
44,0.024668641149449444,14,1019,861,0.3285040669720361,0.1913110295386963,0.20530764223350464,0.20720746021511074,0.1995363129704953,0.19663755504220978,0.4061695676062808,0.4061695676062808,0.4061695676062808,0.4061695676062808,0.4061695676062808
45,-0.015359197088407637,14,1041,876,0.3285040669720361,0.19086906555750996,0.20517429302984205,0.20815495399476422,0.1991300096944884,0.19667167772341693,0.3974778784466289,0.3974778784466289,0.3974778784466289,0.3974778784466289,0.3974778784466289
46,-0.03163632483820324,14,1064,890,0.3285040669720361,0.19113200360161114,0.2054911744987847,0.20736075839867463,0.19955155922816437,0.1964645042727858,0.4108607975995279,0.4108607975995279,0.4108607975995279,0.4108607975995279,0.4108607975995279
47,-0.023868896065811995,14,1086,904,0.3285040669720361,0.19086297940510308,0.20588001379374996,0.20762374994110874,0.19953831342581216,0.19609494343424128,0.4116778584418852,0.4116778584418852,0.4116778584418852,0.4116778584418852,0.4116778584418852
