iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_religion,layer_interdependences_neighbours,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_religion,layer_polarisations_neighbours,layer_polarisations_cultural
88,0.09251181566448764,98,1945,2077,3.912023005428145,0.19919394122416764,0.20122508938105016,0.20123064404211877,0.19932411731182523,0.19902620804083768,0.38131282252978954,0.38131282252978954,0.38131282252978954,0.38131282252978954,0.38131282252978954
89,0.05298157184948359,98,1947,2079,3.912023005428145,0.199510735347818,0.20110348897679833,0.20120530675776158,0.19947383081869507,0.1987066380989263,0.37338434644760865,0.37338434644760865,0.37338434644760865,0.37338434644760865,0.37338434644760865
90,0.03762477072371378,98,1949,2081,3.912023005428145,0.19961895447874117,0.20096173926360142,0.20119633518421576,0.19957547806679005,0.19864749300665283,0.3642928372791073,0.3642928372791073,0.3642928372791073,0.3642928372791073,0.3642928372791073
91,0.007629662038776528,98,1951,2083,3.912023005428145,0.19992828773291665,0.20091538183859808,0.20120013827471267,0.19934297398701367,0.19861321816675837,0.3627797460981385,0.3627797460981385,0.3627797460981385,0.3627797460981385,0.3627797460981385
92,0.019808958589999856,98,1953,2085,3.912023005428145,0.19996822340468795,0.2009846151651907,0.20122649752668467,0.1995040424148345,0.19831662148860202,0.36772337571725505,0.36772337571725505,0.36772337571725505,0.36772337571725505,0.36772337571725505
93,0.014032663611462395,98,1955,2087,3.912023005428145,0.2000167582575963,0.2011188843236014,0.20120225557979246,0.19937533742382924,0.19828676441517865,0.3653234678840664,0.3653234678840664,0.3653234678840664,0.3653234678840664,0.3653234678840664
94,0.050480794938307004,98,1957,2089,3.912023005428145,0.19986939437776144,0.2010556689388435,0.20127025418246056,0.19911242727125694,0.19869225522967812,0.37059551135237473,0.37059551135237473,0.37059551135237473,0.37059551135237473,0.37059551135237473
95,0.030579459869122357,98,1959,2091,3.912023005428145,0.19948984676160927,0.20108573206838068,0.201303325386538,0.1991842795266595,0.1989368162568103,0.3556978142668019,0.3556978142668019,0.3556978142668019,0.3556978142668019,0.3556978142668019
96,0.015236932417475828,98,1960,2092,3.912023005428145,0.19911661371937392,0.20116926571645782,0.2011936411232958,0.19949422042621529,0.19902625901465482,0.3571156728779992,0.3571156728779992,0.3571156728779992,0.3571156728779992,0.3571156728779992
97,0.028124377863518065,98,1962,2093,3.912023005428145,0.1990247785515217,0.2011749624223521,0.2012944918392584,0.19951630890216546,0.19898945828469805,0.3520454878080964,0.3520454878080964,0.3520454878080964,0.3520454878080964,0.3520454878080964
98,0.0015797368955551571,98,1964,2094,3.912023005428145,0.1994672052995124,0.20118741363455706,0.2010574422680711,0.199300312493722,0.1989876263041373,0.3489807211891394,0.3489807211891394,0.3489807211891394,0.3489807211891394,0.3489807211891394
99,0.01745715533777564,98,1966,2095,3.912023005428145,0.1996864746010115,0.20107055252512318,0.20098820651886662,0.19943014061820408,0.19882462573679172,0.3298090558726599,0.3298090558726599,0.3298090558726599,0.3298090558726599,0.3298090558726599
100,0.0018625637380715277,98,1967,2097,3.912023005428145,0.2001167678616856,0.20092329662681657,0.20058969107608973,0.19974976668684863,0.19862047774855646,0.33248943737166137,0.33248943737166137,0.33248943737166137,0.33248943737166137,0.33248943737166137
