iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
48,0.08229651837539546,75,1530,932,1.3862943611198906,0.2860420648553176,0.012351323962928807,0.2305877048595428,0.19838737410844573,0.2031803544742722,0.06945117773948999,0.3683303832531462,0.32428717639242066,0.3810872211387438,0.36647712483656475,0.3789939050845618,0.29232939561820287
49,0.10246556256008935,75,1549,944,1.3862943611198906,0.2833421233426399,0.01182321342906709,0.22400730605352145,0.20205112794756055,0.20604908124852042,0.07272714797869181,0.36655245440923295,0.33921392323398386,0.3669554741066135,0.3865753756006522,0.38007755239201335,0.30674748471830904
50,0.13953337598406576,75,1566,956,1.3862943611198906,0.2813645864283931,0.012623066034374353,0.22407238101875063,0.20538456843154654,0.20155304957876113,0.07500234850817729,0.3563356595543878,0.36444600467666105,0.3583996666765278,0.3765080970769636,0.35927782917816653,0.31428935558757454
51,0.08099188063768617,76,1588,968,1.4271163556401458,0.28235162425335286,0.013417841208340591,0.22143135136633416,0.20294971540548212,0.2039967456456047,0.07585272212088762,0.35337748821187176,0.37384525035655,0.3453220848896213,0.3726634454580133,0.3634603159876967,0.3195605620221755
52,0.07126549435255512,76,1609,982,1.4271163556401458,0.28038976802254656,0.013119706206015162,0.2225190650965149,0.2022384722700211,0.20132335826569606,0.08040963013920836,0.38046152504100117,0.39593425274432587,0.3786995245142859,0.4075111957537946,0.3951468848302647,0.38358302151617896
53,0.13183424822906983,77,1627,995,1.4696759700589417,0.28058138123052007,0.01167846149098416,0.22590366635210601,0.2008574118840054,0.2020664144290716,0.07891266461331105,0.40435196199337836,0.390582267768795,0.4099137308898473,0.4333886808374482,0.42106003067349584,0.40535782261505854
54,0.13051028214559768,79,1642,1007,1.5606477482646686,0.27958271379795063,0.012565656850997343,0.22584974760550583,0.19947444667855568,0.20582048828091243,0.07670694678607622,0.4071661333196213,0.4449907079691172,0.41719744814581616,0.4339982806612981,0.42525186599441545,0.36007483235329435
55,0.1278228583122799,79,1660,1020,1.5606477482646686,0.28101147019590944,0.012718786820341287,0.22687883083090785,0.19986187383530102,0.20606044448680036,0.07346859383073913,0.40102314779453524,0.43635209009958675,0.4110896916081919,0.41962378077503487,0.42127228221650503,0.3242778826766206
56,0.11069165292738813,80,1675,1033,1.6094379124341005,0.27886918948743145,0.013117683968055642,0.22643542177533818,0.19894478131325846,0.20842217296259974,0.07421075049331495,0.3947632779759049,0.44782490362537847,0.4036920109156264,0.4152906380860291,0.41863904081233805,0.3286540951985014
57,0.13591592840629282,80,1690,1044,1.6094379124341005,0.2774831469787208,0.013600275818005693,0.22561490541243223,0.20168110635330389,0.2102120788822471,0.07140848655528707,0.39593915295116194,0.4548100615661903,0.4061322107128632,0.42674547763234283,0.4211762337417003,0.3084104923411896
58,0.10220955187376597,80,1707,1056,1.6094379124341005,0.27766713540075927,0.013474283050629471,0.22844051045551556,0.2005962196371853,0.20984494657814326,0.06997690487776526,0.4075801469818012,0.4728634474471661,0.41917595052481005,0.43230873295811717,0.4292831877550847,0.312670195116343
59,0.09759582503629177,82,1722,1067,1.7147984280919264,0.2791339040330712,0.015424319234995975,0.22583618606758074,0.20040776631875418,0.21355618193489706,0.06564164241069916,0.42707715095993953,0.6632102273225822,0.4383052335699855,0.4521746595595179,0.46643247722259734,0.3045214004763407
60,0.07804063773475552,82,1735,1079,1.7147984280919264,0.2774893749048372,0.01465779291708752,0.22565049523452477,0.1998519159118721,0.21325653420611018,0.06909388682556822,0.43186823415966646,0.5995043864633243,0.4458480662746771,0.45085579501025347,0.4861789699784798,0.3596047473370721
61,0.04922922228592153,83,1748,1090,1.771956841931875,0.27921943832447776,0.014351715097432495,0.22629816633091163,0.19521220706278564,0.2157702800056164,0.06914819317877638,0.40066291662511905,0.5071631646619307,0.40861429270179717,0.4019239854101758,0.44310222965432744,0.3385697894504182
62,0.07411417134717788,83,1760,1102,1.771956841931875,0.28171624107238635,0.015599757365164673,0.22611653932650883,0.19804687341357247,0.21157848633696413,0.06694210248540437,0.38461337207549623,0.5414293152710427,0.39386124350261487,0.3845856830706402,0.40341310079563547,0.31781094891498207
